Date,XLU_ret,XLU_vol,regime,prob_regime_0,prob_regime_1,p_high_vol,risk_scale,momentum
2025-05-07,0.0028523251393274,0.0133439112573582,1,5.7897042841177266e-05,0.9999421029571202,0.9999421029571202,1.0,0.004635339817870675
2025-05-08,-0.0080820432764019,0.0110296575080659,1,0.019962849117588836,0.9800371508824164,0.9800371508824164,1.0,0.0024367505004683756
2025-05-09,0.0017462800260784,0.0107711271586097,1,0.05541708375073791,0.9445829162492784,0.9445829162492784,1.0,0.0012251029927724956
2025-05-12,-0.0059999711501527,0.0107350761993127,1,0.09743243762449147,0.902567562375539,0.902567562375539,1.0,0.0005272614682980554
2025-05-13,-0.0013801865002502,0.0101075876733555,1,0.14197798689920557,0.8580220131008325,0.8580220131008325,0.5709889934495838,-0.0021727191522798043
2025-05-14,-0.0044038346833148,0.0101831078967665,1,0.1581944315610111,0.8418055684389941,0.8418055684389941,0.579097215780503,-0.003623951116808244
2025-05-15,0.0210875089413622,0.0108223236157309,1,0.16030861042213929,0.8396913895778148,0.8396913895778148,1.0,0.0022099593267445763
2025-05-16,0.0145863367058548,0.0110278765599171,1,0.2648951516060581,0.7351048483939712,0.7351048483939712,1.0,0.004777970662699856
2025-05-19,0.0042498296200011,0.0090616837235909,0,0.8900984826344726,0.1099015173655044,0.1099015173655044,1.0,0.006827930816730617
2025-05-20,0.0029037437566187,0.0073138294508305,0,0.9863805320208842,0.013619467979148474,0.013619467979148474,1.0,0.007684716868104397
2025-05-21,-0.0184116935988785,0.0087245803773686,0,0.9916784970577902,0.008321502942179997,0.008321502942179997,1.0,0.004883145084991657
2025-05-22,-0.0143780131173193,0.0094490304436255,0,0.9931508893039432,0.006849110696048561,0.006849110696048561,0.9965754446519757,-0.002209959326744643
2025-05-23,0.011913674815526,0.0096968670907129,0,0.9921263394008217,0.007873660599225191,0.007873660599225191,0.9960631697003874,-0.0027444917048104036
2025-05-27,0.0074971918165949,0.0097340893772811,0,0.9892943957544594,0.01070560424549904,0.01070560424549904,0.9946471978772504,-0.0020950192654916435
2025-05-28,-0.014056998692426,0.0102482436504846,0,0.9804068235961737,0.019593176403826,0.019593176403826,0.990203411798087,-0.005487167755300583
2025-05-29,0.0069298257769659,0.010240064771934,0,0.9710263477043029,0.028973652295746492,0.028973652295746492,0.9855131738521268,-0.00041886388013170315
