Date,TLT_ret,TLT_vol,regime,prob_regime_0,prob_regime_1,p_high_vol,risk_scale,momentum
2015-02-02,-0.0037825654476279,0.010772573619544,1,4.057529981735961e-73,1.0,1.0,0.5,
2015-02-03,-0.0213938655988189,0.0117936066956753,1,2.22148245018973e-11,0.9999999999781721,0.9999999999781721,0.5000000000109139,
2015-02-04,0.0017076476011733,0.0111949836391661,1,1.83637466736286e-08,0.9999999816363927,0.9999999816363927,0.5000000091818037,
2015-02-05,-0.0110396178837257,0.011512791165351,1,1.5161910493599637e-09,0.9999999984838723,0.9999999984838723,0.5000000007580638,
2015-02-06,-0.0178607503581919,0.0118457616060941,1,5.4163079079767305e-11,0.9999999999454303,0.9999999999454303,0.5000000000272848,-0.01047383033743822
2015-02-09,-0.0016045535101287,0.0116015313403426,1,2.5977679182651426e-09,0.9999999974024831,0.9999999974024831,0.5000000012987584,-0.01003822794993838
2015-02-10,-0.0079858975953701,0.0116496584342197,1,1.2408337194082385e-09,0.9999999987594492,0.9999999987594492,0.5000000006202754,-0.007356634349248621
2015-02-11,0.0018480956776138,0.0116628737448274,1,1.8692720896021403e-09,0.9999999981309884,0.9999999981309884,0.5000000009345058,-0.007328544733960521
2015-02-12,-0.0033142491586301,0.011514412836042,1,3.7549243220683055e-09,0.9999999962446964,0.9999999962446964,0.5000000018776518,-0.005783470988941401
2015-02-13,-0.0103221121376723,0.0109741199591507,1,2.1405827376759617e-08,0.9999999785941329,0.9999999785941329,0.5000000107029335,-0.004275743344837481
2015-02-17,-0.0151693932787061,0.0111021950384555,1,4.276723748783918e-09,0.9999999957235559,0.9999999957235559,0.500000002138222,-0.00698871129855296
2015-02-18,0.0059221747226813,0.0106687438880747,1,1.4281088844862987e-07,0.9999998571893332,0.9999998571893332,0.5000000714053334,-0.0042070968349426805
2015-02-19,-0.0066351204807376,0.0105119400000311,1,2.5590726380858145e-07,0.99999974409278,0.99999974409278,0.5000001279536099,-0.005903740066612961
2015-02-20,0.0029279698268233,0.0105831183455837,1,2.5626348313720317e-07,0.9999997437362582,0.9999997437362582,0.5000001281318709,-0.004655296269522281
2015-02-23,0.0113934485122498,0.0104000756436731,1,1.9043725601311842e-07,0.9999998095627415,0.9999998095627415,0.5000000952186292,-0.0003121841395378605
2015-02-24,0.0130406802511872,0.0109609280790905,1,1.2671896275671191e-08,0.9999999873280104,0.9999999873280104,1.0,0.0053298305664407995
2015-02-25,0.0043092695526381,0.0110206920591256,1,3.5568820897488153e-08,0.9999999644314819,0.9999999644314819,1.0,0.00500724953243216
2015-02-26,-0.01376236884227,0.0105054990777934,1,7.700555222992969e-08,0.9999999229939961,0.9999999229939961,1.0,0.00358179986012568
